#	type	key	freq
168	T	n: approach	25
169	T	n: thing	25
170	T	n: position	25
171	T	n: bayes	25
172	T	n: board	25
173	T	n: user	25
174	T	a: sound	24
175	T	n: puzzle	24
176	T	n: conclusion	23
177	T	n: mechanism	23
178	T	a: important	23
179	T	a: inconsistent	23
180	T	a: individual	23
181	T	n: relation	23
182	T	n: query	23
183	T	n: interpretation	23
184	T	a: maximum	22
185	T	nn: horn clause	22
185	V[s]	nnn: horn clause logic	3
186	T	n: expression	22
187	T	n: union	22
188	T	n: failure	22
189	T	an: propositional logic	22
190	T	n: column	22
191	T	n: default	22
192	T	nn: goal node	22
192	V[s]	ann: shallow goal node	2
193	T	an: neural network	22
193	V[s]	aan: artificial neural network	4
194	T	a: intelligent	21
195	T	nn: constraint satisfaction	21
195	V[s]	nnn: constraint satisfaction problem	16
196	T	a: common	21
197	T	a: efficient	21
198	T	n: loop	21
199	T	n: performance	21
200	T	n: idea	21
201	T	a: finite	21
202	T	a: satisfiable	20
203	T	r: backward	20
204	T	n: unit	20
205	T	n: people	20
206	T	npn: sequence of action	20
206	V[s]	nn: action sequence	3
206	V[s]	anpn: non-empty sequence of action	2
206	V[s]	anpn: empty sequence of action	2
207	T	n: formulation	20
208	T	n: distance	20
209	T	nn: order logic	20
209	V[s]	nnn: order predicate logic	4
209	V[s]	nnn: order logic -	2
210	T	an: random variable	20
210	V[s]	aan: boolean random variable	5
211	T	nn: search space	20
212	T	n: error	19
213	T	n: answer	19
214	T	a: hard	19
215	T	n: partial-order	19
216	T	a: difficult	19
217	T	n: range	19
218	T	n: location	19
219	T	an: positive literal	19
220	T	n: checking	19
221	T	n: discourse	19
222	T	nn: knowledge base	19
222	V[s]	nnn: knowledge base gamma	2
222	V[s]	nnn: knowledge base editor	2
223	T	an: non-logical axiom	18
224	T	n: constant	18
225	T	a: syntactic	18
226	T	n: ability	18
227	T	n: advantage	18
228	T	a: linear	18
229	T	n: independence	18
230	T	n: evaluation	18
231	T	n: choice	18
232	T	n: factor	18
233	T	nn: decision tree	18
233	V[s]	nnn: decision tree -	2
233	V[s]	nnn: decision tree construction	2
234	T	nn: search strategy	18
234	V[s]	ann: suitable search strategy	2
235	T	nn: satisfaction problem	18
235	V[s]	nnn: constraint satisfaction problem	16
236	T	n: gallon	17
237	T	n: support	17
238	T	n: architecture	17
239	T	a: early	17
240	T	n: objective	17
241	T	n: entailment	17
242	T	n: ambiguity	17
243	T	a: crisp	17
244	T	n: score	17
245	T	a: complex	17
246	T	n: parameter	17
247	T	n: assertion	17
248	T	nan: breadth first search	17
249	T	n: shakey	17
250	T	n: reason	17
251	T	nn: constraint graph	16
252	T	n: principle	16
253	T	n: layer	16
254	T	r: initially	16
255	T	npn: rule of inference	16
255	V[s]+	nn: inference rule	27
256	T	n: region	16
257	T	n: syntax	16
258	T	n: herbrand	16
259	T	n: branch	16
260	T	an: logical consequence	16
260	V[s]	anpn: logical consequence of gamma	9
261	T	nnn: constraint satisfaction problem	16
262	T	n: behaviour	16
263	T	n: conjunction	16
264	T	n: iteration	16
265	T	n: control	15
266	T	n: leaf	15
267	T	an: fuzzy set	15
268	T	n: instantiation	15
269	T	n: estimate	15
270	T	n: relationship	15
271	T	an: bayesian network	15
272	T	n: work	15
273	T	n: refutation	15
274	T	nn: successor state	15
275	T	n: assumption	15
276	T	a: special	15
277	T	n: level	15
278	T	n: notion	14
279	T	a: observable	14
280	T	n: part	14
281	T	n: conflict	14
282	T	a: iterative	14
283	T	a: strong	14
284	T	n: premise	14
285	T	n: category	14
286	T	nn: planning algorithm	14
286	V[s]	annn: partial order planning algorithm	2
287	T	a: exponential	14
288	T	an: arc consistency	14
289	T	n: version	14
290	T	n: minimax	14
291	T	n: alpha	14
292	T	n: experience	14
293	T	n: minimum	14
294	T	n: alternative	14
295	T	n: uncertainty	14
296	T	n: cancer	14
297	T	n: place	14
298	T	r: similarly	14
299	T	n: sensor	14
300	T	a: marginal	13
301	T	an: conditional probability	13
302	T	npn: set of clause	13
303	T	an: conditional independence	13
304	T	nan: depth first search	13
305	T	a: suitable	13
306	T	n: woman	13
307	T	a: similar	13
308	T	n: block	13
309	T	r: back	13
310	T	n: completeness	13
311	T	n: root	13
312	T	n: formalism	13
313	T	a: easy	13
314	T	n: generation	13
315	T	n: chess	13
316	T	n: degree	13
317	T	n: alpha-beta	12
318	T	an: instructional objective	12
319	T	r: simply	12
320	T	a: valid	12
321	T	n: size	12
322	T	nn: start node	12
323	T	n: basis	12
324	T	an: semantic net	12
325	T	n: strip	12
326	T	r: earlier	12
327	T	n: label	12
328	T	an: joint distribution	12
329	T	an: heuristic function	12
330	T	n: event	12
331	T	a: clear	12
332	T	a: familiar	12
333	T	n: hand	12
334	T	n: track	12
335	T	n: expansion	12
336	T	n: duck	12
337	T	n: difference	12
338	T	n: robot	12
339	T	n: component	12
340	T	npn: end of lesson	12
341	T	nn: state description	12
341	V[s]	ann: initial state description	2
342	T	nnn: state space search	12
343	T	an: rational agent	12
344	T	a: equal	12
345	T	n: person	11
346	T	r: generally	11
347	T	n: colour	11
348	T	n: endif	11
349	T	a: total	11
350	T	a: unique	11
351	T	r: directly	11
352	T	npn: consequence of gamma	11
352	V[s]	anpn: logical consequence of gamma	9
353	T	nn: bayes net	11
353	V[d]	an: bayesian net	2
354	T	a: form1	11
355	T	a: form2	11
356	T	a: dynamic	11
357	T	n: nature	11
358	T	an: intelligent agent	11
359	T	a: future	11
360	T	n: utility	11
361	T	n: resolvent	11
362	T	an: artificial intelligence	11
363	T	n: color	11
364	T	n: turing	11
365	T	n: commitment	11
366	T	n: life	11
367	T	nn: truth table	11
367	V[s]	nnn: truth table method	3
368	T	an: fuzzy logic	11
369	T	a: capable	11
370	T	a: definite	10
371	T	nn: probability distribution	10
371	V[s]	ann: joint probability distribution	2
372	T	r: partially	10
373	T	n: hill	10
374	T	an: probabilistic reasoning	10
375	T	a: previous	10
376	T	n: computation	10
377	T	n: city	10
378	T	a: multiple	10
379	T	an: causal link	10
380	T	n: tile	10
381	T	npn: gallon of water	10
382	T	a: tall	10
383	T	n: mary	10
384	T	n: disease	10
385	T	n: programming	10
386	T	n: turn	10
387	T	an: bidirectional search	10
387	V[s]	nan: search bidirectional search	2
388	T	a: prior	10
389	T	n: speech	10
390	T	an: binary constraint	10
391	T	n: view	10
392	T	nn: herbrand universe	10
393	T	n: sense	10
394	T	r: newly	10
395	T	n: letter	10
396	T	n: local-minimum	10
397	T	nn: path cost	10
398	T	an: semantic network	10
399	T	an: crisp input	9
400	T	n: generalization	9
401	T	n: progression	9
402	T	n: propagation	9
403	T	a: ambiguous	9
404	T	anpn: logical consequence of gamma	9
405	T	n: negation	9
406	T	a: deterministic	9
407	T	r: ahead	9
408	T	nn: machine translation	9
409	T	an: specific hypothesis	9
410	T	a: short	9
411	T	an: forward checking	9
412	T	nn: proof procedure	9
412	V[s]	nnn: resolution proof procedure	2
413	T	a: admissible	9
414	T	n: justification	9
415	T	n: neuron	9
416	T	n: pattern	9
417	T	n: member	9
418	T	r: randomly	9
419	T	n: animal	9
420	T	n: crossword	9
421	T	n: hardware	9
422	T	n: addition	9
423	T	n: endfor	9
424	T	a: correct	9
425	T	n: evidence	9
426	T	n: sample	9
427	T	nn: goal test	9
428	T	n: threshold	9
429	T	nn: algorithm ac-4	9
430	T	r: immediately	9
431	T	n: hill-climbing	9
432	T	n: room	9
433	T	n: configuration	9
434	T	an: negative literal	9
435	T	n: image	9
436	T	nn: successor function	9
437	T	n: temperature	9
438	T	n: belief	9
439	T	n: unification	9
440	T	a: infinite	9
441	T	n: regression	9
442	T	a: lexical	9
443	T	a: inductive	9
444	T	a: relevant	9
445	T	n: noun	9
446	T	a: distinct	9
447	T	n: distinction	9
448	T	npn: set of support	9
449	T	a: interesting	9
450	T	n: ancestor	9
451	T	an: local search	9
452	T	an: definite clause	9
453	T	r: typically	9
454	T	n: cycle	9
455	T	n: jane	9
456	T	nn: hypothesis space	9
457	T	a: standard	8
458	T	nn: block world	8
459	T	n: shape	8
460	T	n: knowledge-base	8
460	V[mg]+	nn: knowledge base	19
461	T	n: plan-space	8
461	V[m]	npn: space of plan	2
462	T	a: continuous	8
463	T	a: adjacent	8
464	T	n: manner	8
465	T	n: introduction	8
466	T	n: mapping	8
467	T	n: shoe	8
468	T	n: equivalence	8
469	T	a: null	8
470	T	npn: universe of discourse	8
471	T	nn: predicate logic	8
472	T	n: sally	8
473	T	n: mushroom	8
474	T	n: fuzzification	8
475	T	n: certainty	8
476	T	an: unary constraint	8
477	T	n: amount	8
478	T	an: partial solution	8
478	V[s]	aan: current partial solution	5
479	T	n: ac-3	8
480	T	an: fuzzy input	8
481	T	n: notation	8
482	T	n: cannibal	8
483	T	a: pure	8
484	T	r: logically	8
485	T	nn: start state	8
486	T	n: hedge	8
487	T	nn: information processing	8
487	V[s]	nnn: information processing capability	2
488	T	a: poisonous	8
489	T	nn: probability theory	8
490	T	nn: order plan	8
490	V[s]	ann: partial order plan	5
490	V[s]	aann: minimal partial order plan	4
491	T	a: n-ary	8
492	T	n: mathematics	8
493	T	n: aspect	8
494	T	n: text	8
495	T	an: gradient descent	8
496	T	nn: breast cancer	8
497	T	n: back	8
498	T	n: strength	8
499	T	n: arrow	8
500	T	n: capability	8
501	T	r: conditionally	8
502	T	a: uniform	8
503	T	an: fuzzy system	8
504	T	n: sort	8
505	T	n: home	8
506	T	nn: inference procedure	8
507	T	n: inheritance	8
508	T	n: intersection	8
509	T	n: threat	8
510	T	nn: selection rule	8
511	T	a: humid	8
512	T	n: data	8
513	T	n: edge	8
514	T	n: equality	8
515	T	nn: game tree	8
516	T	n: activity	8
517	T	n: bird	7
518	T	a: average	7
519	T	an: greedy search	7
520	T	a: closed	7
521	T	npn: state of world	7
521	V[s]	anpn: current state of world	2
522	T	npn: successor of node	7
523	T	n: bias	7
524	T	an: legal assignment	7
525	T	a: smart	7
526	T	r: explicitly	7
527	T	nn: inference mechanism	7
528	T	n: success	7
529	T	nn: crossword puzzle	7
530	T	n: missionary	7
531	T	n: interest	7
532	T	a: expensive	7
533	T	a: close	7
534	T	an: informed search	7
534	V[gp]	an: uninformed search	6
535	T	a: long	7
536	T	n: beta	7
537	T	nn: situation calculus	7
538	T	an: binary resolution	7
539	T	nn: end loop	7
539	V[s]	nnn: fringe end loop	5
540	T	a: 8-puzzle	7
541	T	n: resource	7
542	T	nn: search method	7
542	V[s]	ann: uninformed search method	2
542	V[s]	ann: local search method	2
543	T	an: delta rule	7
544	T	n: area	7
545	T	a: robotic	7
546	T	n: practice	7
547	T	n: equation	7
548	T	a: popular	7
549	T	a: great	7
550	T	n: teacher	7
551	T	n: neighbor	7
552	T	n: store	7
553	T	ncnn: time and space complexity	7
554	T	n: infinity	7
555	T	r: easily	7
556	T	n: rover	7
557	T	an: null clause	7
558	T	an: marginal distribution	7
559	T	an: bad case	7
560	T	a: feasible	7
561	T	n: purpose	7
562	T	nn: version space	7
563	T	n: minima	7
564	T	n: collection	7
565	T	n: database	7
566	T	nn: default logic	7
567	T	n: issue	7
568	T	n: call	7
569	T	annn: empty return failure node	7
570	T	nn: performance measure	7
571	T	ann: medical expert system	7
572	T	n: interaction	7
573	T	a: static	7
574	T	a: unsatisfiable	7
575	T	npn: child of node	7
576	T	n: vehicle	7
577	T	a: autonomous	7
578	T	n: rationality	7
579	T	r: linearly	7
580	T	r: completely	7
581	T	n: shell	7
582	T	a: explicit	7
583	T	n: bunch	7
584	T	n: mammography	7
585	T	an: internal node	7
586	T	n: front	7
587	T	a: successful	7
588	T	an: 2-gallon jug	6
588	V[s]	aan: empty 2-gallon jug	2
589	T	n: count	6
590	T	n: consequent	6
591	T	a: abnormal	6
592	T	an: partial plan	6
593	T	n: height	6
594	T	n: left	6
595	T	a: diagonal	6
596	T	npn: front of fringe	6
597	T	n: modification	6
598	T	n: side	6
599	T	n: influence	6
600	T	an: heuristic search	6
601	T	n: study	6
602	T	n: power	6
603	T	r: precisely	6
604	T	nn: world knowledge	6
605	T	r: strongly	6
606	T	n: binding	6
607	T	n: limit	6
608	T	n: terminology	6
609	T	n: argument	6
610	T	nn: function symbol	6
611	T	an: multi-layered perceptrons	6
612	T	n: part-of-speech	6
613	T	a: unsupervised	6
614	T	ann: uniform cost search	6
615	T	n: speed	6
616	T	n: entropy	6
617	T	an: pure prolog	6
618	T	an: optimal solution	6
619	T	n: stage	6
620	T	r: possibly	6
621	T	n: rate	6
622	T	a: unknown	6
623	T	n: switch	6
624	T	n: bound	6
625	T	ann: natural language processing	6
626	T	npn: back of fringe	6
627	T	n: concern	6
628	T	nn: input resolution	6
629	T	n: year	6
630	T	n: circumscription	6
631	T	nn: solution path	6
632	T	nn: percept sequence	6
633	T	n: loss	6
634	T	n: direction	6
635	T	a: effective	6
636	T	nn: resolution proof	6
637	T	an: basic idea	6
638	T	n: combination	6
639	T	nn: planning agent	6
639	V[s]	ann: simple planning agent	4
640	T	npn: set of formula	6
641	T	a: square	6
642	T	n: role	6
643	T	n: boundary	6
644	T	n: overfitting	6
645	T	nn: minimax algorithm	6
646	T	n: csps	6
647	T	nn: problem formulation	6
648	T	r: highly	6
649	T	a: sufficient	6
650	T	n: century	6
651	T	n: book	6
652	T	an: uninformed search	6
653	T	an: local minima	6
654	T	a: stochastic	6
655	T	n: topology	6
656	T	an: fuzzy inferencing	6
657	T	an: temporal constraint	6
658	T	a: precise	6
659	T	nn: plan step	6
660	T	nva: fringe be empty	6
661	T	n: calculation	6
662	T	n: approximation	6
663	T	a: hidden	6
664	T	nn: leaf node	6
665	T	a: 15-puzzle	6
666	T	n: improvement	6
667	T	n: quaker	6
668	T	n: derivation	6
669	T	n: article	6
670	T	r: simultaneously	6
671	T	an: clausal form	6
672	T	r: existentially	6
673	T	nn: proof tree	6
674	T	n: verb	6
675	T	a: practical	6
676	T	an: positive mammography	6
677	T	r: slightly	6
678	T	n: implication	6
679	T	n: contour	6
680	T	n: respect	6
681	T	n: today	6
682	T	n: dependency	6
683	T	n: descendant	6
684	T	a: separable	6
685	T	n: frontier	6
686	T	a: beta	6
687	T	a: obvious	6
688	T	an: atomic formula	6
689	T	r: open	6
690	T	nn: root node	5
691	T	npn: set of object	5
692	T	n: soundness	5
693	T	nn: datum structure	5
694	T	nn: rule evaluation	5
695	T	n: subgoals	5
696	T	an: future variable	5
697	T	n: actuator	5
698	T	n: phrase	5
699	T	n: controller	5
700	T	n: chain	5
701	T	npnn: set of support strategy	5
702	T	nn: training datum	5
703	T	nn: subsumption architecture	5
704	T	r: briefly	5
705	T	n: matrix	5
706	T	n: d-separation	5
707	T	r: eventually	5
708	T	an: formal logic	5
709	T	a: blank	5
710	T	n: likelihood	5
711	T	nn: target concept	5
712	T	a: select	5
713	T	r: implicitly	5
714	T	nn: finish operator	5
715	T	n: atom	5
716	T	nn: breadth-first search	5
717	T	a: interested	5
718	T	n: depth-first	5
719	T	n: landscape	5
720	T	nn: ai system	5
721	T	n: cardiff-rfc	5
722	T	n: vi,vk	5
723	T	n: interrogator	5
724	T	nnn: candidate elimination algorithm	5
725	T	a: straight	5
726	T	n: disadvantage	5
727	T	n: repeat	5
728	T	a: slow	5
729	T	n: picture	5
730	T	r: computationally	5
731	T	nn: situation-space planning	5
732	T	n: update	5
733	T	n: accuracy	5
734	T	n: hierarchy	5
735	T	a: favorable	5
736	T	n: poly-trees	5
737	T	nn: default reasoning	5
738	T	n: framework	5
739	T	n: l-structure	5
740	T	n: preference	5
741	T	n: bottom	5
742	T	n: river	5
743	T	a: powerful	5
744	T	nn: output node	5
745	T	n: variation	5
746	T	n: primitive	5
747	T	n: scope	5
748	T	n: total-order	5
749	T	a: incidental	5
750	T	nnn: fringe end loop	5
751	T	n: sld-resolution	5
752	T	ann: conditional independence relationship	5
753	T	r: basically	5
754	T	n: vertices	5
755	T	n: modus	5
756	T	nn: turing test	5
757	T	n: bank	5
758	T	nn: evaluation function	5
759	T	n: defuzzification	5
760	T	nn: search -	5
761	T	n: extension	5
762	T	ann: real life problem	5
763	T	nn: horn theory	5
764	T	npn: occurrence of variable	5
765	T	n: deduction	5
766	T	n: routine	5
767	T	an: finite number	5
768	T	nn: consistency technique	5
769	T	n: sprinkler	5
770	T	nn: access path	5
771	T	n: entity	5
772	T	ann: partial order plan	5
773	T	nn: time complexity	5
774	T	a: weak	5
775	T	nn: solution plan	5
776	T	n: interpreter	5
777	T	an: variable elimination	5
778	T	n: deal	5
779	T	n: effector	5
780	T	an: specific knowledge	5
780	V[s]	nan: domain specific knowledge	2
781	T	n: boat	5
782	T	n: back-propagation	5
783	T	n: outcome	5
784	T	n: goodness	5
785	T	npn: set of sentence	5
786	T	an: fuzzy output	5
787	T	n: fire	5
788	T	a: expanded	5
789	T	a: cheap	5
790	T	n: sock	5
791	T	n: cpts	5
792	T	nn: theorem prover	5
793	T	n: waiter	5
794	T	a: successive	5
795	T	n: variant	5
796	T	n: arc-consistency	5
796	V[mg]	an: arc consistency	14
797	T	an: strict local-minimum	5
798	T	nnn: truth maintenance system	5
799	T	nva: sentence be true	5
800	T	npnn: set of formula gamma	5
801	T	n: validation	5
802	T	r: efficiently	5
803	T	n: guarantee	5
804	T	aan: current partial solution	5
805	T	nn: start operator	5
806	T	n: learner	5
807	T	n: rugby-team	5
808	T	aan: boolean random variable	5
809	T	n: contradiction	5
810	T	an: complete plan	5
810	V[p]	an: incomplete plan	2
811	T	npn: effect of operator	5
812	T	an: left world	5
813	T	a: arc-consistent	5
814	T	n: valuation	5
815	T	a: applicable	5
816	T	an: current node	5
817	T	n: implementation	5
818	T	n: open	5
819	T	an: low cost	5
820	T	n: min-conflicts	4
821	T	r: ultimately	4
822	T	n: assign	4
823	T	n: weather	4
824	T	npan: set of non-logical axiom	4
825	T	an: general unifier	4
826	T	n: sub-goals	4
827	T	r: iteratively	4
828	T	nn: machine learning	4
829	T	n: tic-tac-toe	4
829	V[m]	ann: tic-tac - toe	1
830	T	n: burglary	4
831	T	nva: formula be equivalent	4
832	T	nva: node be independent	4
833	T	an: binary csp	4
834	T	nn: memory element	4
835	T	a: central	4
836	T	nn: data structure	4
837	T	nn: problem description	4
838	T	r: rationally	4
839	T	a: optimum	4
840	T	n: force	4
841	T	n: sign	4
842	T	n: brain	4
843	T	n: taxonomy	4
844	T	an: straight line	4
845	T	n: source	4
846	T	nn: search technique	4
847	T	an: terminal node	4
848	T	a: 0-ary	4
849	T	n: show	4
850	T	npnn: reasoning with uncertainty -	4
851	T	a: cognitive	4
852	T	aan: artificial neural network	4
853	T	n: revision	4
854	T	n: organization	4
855	T	an: fuzzy statement	4
856	T	npn: set of state	4
857	T	r: quickly	4
858	T	n: smoke	4
859	T	nn: product rule	4
860	T	nva: grass be wet	4
861	T	nva: arc be bidirectional	4
862	T	an: current variable	4
863	T	npan: principle of least commitment	4
864	T	r: longer	4
865	T	ann: natural language statement	4
866	T	r: alternatively	4
867	T	n: vi,vj	4
868	T	a: rich	4
869	T	nn: update rule	4
869	V[s]	nnn: weight update rule	2
870	T	a: np-complete	4
871	T	nn: frame system	4
872	T	n: context	4
873	T	npn: set of operator	4
874	T	r: if-then	4
875	T	ann: basic search algorithm	4
876	T	r: successfully	4
877	T	r: fully	4
878	T	nnan: uncertainty - probabilistic reasoning	4
879	T	n: chance	4
880	T	an: logical inference	4
881	T	n: attempt	4
882	T	an: linear resolution	4
883	T	n: brook	4
884	T	n: resolve	4
885	T	r: previously	4
886	T	n: house	4
887	T	ann: complete search tree	4
888	T	a: numeric	4
889	T	nn: splitting function	4
890	T	n: conceptualization	4
891	T	n: rbfs	4
892	T	n: detail	4
893	T	a: sequential	4
894	T	an: non-monotonic logic	4
895	T	n: satisfy	4
896	T	n: gsat	4
897	T	an: single agent	4
898	T	npn: product of domain	4
898	V[s]	anpn: cartesian product of domain	2
899	T	n: disk	4
900	T	an: rule-based system	4
901	T	an: ac-1 procedure	4
901	V[s]	nan: algorithm ac-1 procedure	3
902	T	npn: instantiation of variable	4
903	T	nn: partial-order plan	4
903	V[img]	ann: partial order plan	5
904	T	a: classical	4
905	T	a: sigmoid	4
906	T	an: individual constant	4
907	T	a: helpful	4
908	T	npn: order of step	4
909	T	nn: queen problem	4
909	V[s]	nnn: queen problem formulation	3
910	T	an: random valuation	4
910	V[s]	anpn: random valuation of variable	2
911	T	n: section	4
912	T	an: dynamic programming	4
913	T	an: unsupervised learning	4
914	T	npn: cost of path	4
914	V[s]	nn: path cost	10
915	T	an: local maxima	4
916	T	n: story	4
917	T	a: derivable	4
918	T	a: relative	4
919	T	nn: theorem proving	4
920	T	n: explanation	4
921	T	n: forall	4
922	T	r: long	4
923	T	nn: ground instance	4
924	T	a: related	4
925	T	n: wheel	4
926	T	n: transformation	4
927	T	r: syntactically	4
928	T	a: weighted	4
929	T	r: correctly	4
930	T	n: synapse	4
931	T	a: uncertain	4
932	T	nn: optimization problem	4
933	T	an: optimal path	4
934	T	n: team	4
935	T	n: diagram	4
936	T	a: multi-agent	4
937	T	n: momentum	4
938	T	n: republican	4
939	T	r: optimally	4
940	T	nn: path consistency	4
941	T	n: computing	4
942	T	n: morpheme	4
943	T	n: convention	4
944	T	n: physician	4
945	T	n: compute	4
946	T	nn: node expansion	4
947	T	n: series	4
948	T	nn: kb entail	4
949	T	npn: formula of form	4
950	T	nnn: resolution inference rule	4
951	T	an: non-monotonic reasoning	4
952	T	a: multilayer	4
953	T	a: decidable	4
954	T	n: characteristic	4
955	T	nn: representation formalism	4
955	V[s]	nnn: representation formalism lesson	2
956	T	nn: problem definition	4
957	T	nn: system student	4
958	T	n: pointer	4
959	T	a: compatible	4
960	T	ann: conditional probability table	4
961	T	n: vk,vm	4
962	T	an: blind search	4
963	T	nnn: order predicate logic	4
964	T	nva: system be capable	4
965	T	n: internet	4
966	T	n: satisfiability	4
967	T	r: nonetheless	4
968	T	nva: mushroom be poisonous	4
969	T	an: autonomous agent	4
970	T	ann: initial state loop	4
971	T	n: effort	4
972	T	nva: earth be flat	4
973	T	npnn: branch of search tree	4
974	T	r: formally	4
975	T	an: boolean function	4
976	T	an: morphological analysis	4
977	T	n: percentage	4
978	T	a: automatic	4
979	T	n: opportunity	4
980	T	nn: modification operation	4
981	T	n: family	4
982	T	n: interface	4
983	T	an: special case	4
984	T	an: probabilistic inference	4
985	T	ann: simple planning agent	4
986	T	an: logical axiom	4
987	T	n: hyperarc	4
988	T	n: identifier	4
989	T	n: country	4
990	T	a: incomplete	4
991	T	n: tail	4
992	T	n: pragmatics	4
993	T	an: linguistic knowledge	4
994	T	n: connective	4
995	T	n: obstacle	4
996	T	npn: sequence of operator	4
997	T	a: desirable	4
998	T	nn: inference engine	4
999	T	a: k-consistent	4
1000	T	nn: partial-order planner	4
1001	T	nnn: graph search algorithm	4
1002	T	nnn: state space graph	4
1003	T	nn: modus ponens	4
1004	T	n: jtms	4
1005	T	a: generic	4
1006	T	n: check	4
1007	T	an: complete solution	4
1008	T	n: nixon	4
1009	T	n: inconsistency	4
1010	T	nn: hardware store	4
1011	T	r: recursively	4
1012	T	n: transition	4
1013	T	n: draw	4
1014	T	a: satisfied	4
1015	T	an: reflex agent	4
1015	V[s]	aan: model-based reflex agent	2
1016	T	nn: computer system	4
1017	T	nnn: knowledge representation language	4
